raid,boss,name,quality,id,url
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Mail Gauntlets",epic,41008,https://wowhead.com/wotlk/item=41008
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Mail Leggings",epic,41034,https://wowhead.com/wotlk/item=41034
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Mooncloth Gloves",epic,41875,https://wowhead.com/wotlk/item=41875
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Mooncloth Leggings",epic,41865,https://wowhead.com/wotlk/item=41865
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Ornamented Gloves",epic,40928,https://wowhead.com/wotlk/item=40928
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Ornamented Legplates",epic,40940,https://wowhead.com/wotlk/item=40940
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Ascendancy",epic,42044,https://wowhead.com/wotlk/item=42044
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Deliverance",epic,42046,https://wowhead.com/wotlk/item=42046
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Dominance",epic,42043,https://wowhead.com/wotlk/item=42043
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Salvation",epic,42047,https://wowhead.com/wotlk/item=42047
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Subjugation",epic,42045,https://wowhead.com/wotlk/item=42045
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Sundering",epic,46374,https://wowhead.com/wotlk/item=46374
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Triumph",epic,42041,https://wowhead.com/wotlk/item=42041
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Pendant of Victory",epic,42042,https://wowhead.com/wotlk/item=42042
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Plate Gauntlets",epic,40810,https://wowhead.com/wotlk/item=40810
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Plate Legguards",epic,40850,https://wowhead.com/wotlk/item=40850
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Ringmail Gauntlets",epic,41002,https://wowhead.com/wotlk/item=41002
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Ringmail Leggings",epic,41028,https://wowhead.com/wotlk/item=41028
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Sabatons of Dominance",epic,41076,https://wowhead.com/wotlk/item=41076
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Sabatons of Salvation",epic,41056,https://wowhead.com/wotlk/item=41056
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Sabatons of Triumph",epic,41231,https://wowhead.com/wotlk/item=41231
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Satin Gloves",epic,41941,https://wowhead.com/wotlk/item=41941
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Satin Leggings",epic,41928,https://wowhead.com/wotlk/item=41928
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Scaled Gauntlets",epic,40812,https://wowhead.com/wotlk/item=40812
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Scaled Legguards",epic,40852,https://wowhead.com/wotlk/item=40852
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Silk Handguards",epic,41972,https://wowhead.com/wotlk/item=41972
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Silk Trousers",epic,41960,https://wowhead.com/wotlk/item=41960
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Treads of Dominance",epic,41904,https://wowhead.com/wotlk/item=41904
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Treads of Salvation",epic,41886,https://wowhead.com/wotlk/item=41886
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Waistguard of Dominance",epic,41071,https://wowhead.com/wotlk/item=41071
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Waistguard of Salvation",epic,41052,https://wowhead.com/wotlk/item=41052
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Waistguard of Triumph",epic,41236,https://wowhead.com/wotlk/item=41236
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Wristguards of Dominance",epic,41066,https://wowhead.com/wotlk/item=41066
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Wristguards of Salvation",epic,41061,https://wowhead.com/wotlk/item=41061
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Wristguards of Triumph",epic,41226,https://wowhead.com/wotlk/item=41226
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Wyrmhide Gloves",epic,41294,https://wowhead.com/wotlk/item=41294
"Vault of Archavon N25",Koralon,"Relentless Gladiator's Wyrmhide Legguards",epic,41305,https://wowhead.com/wotlk/item=41305
"Vault of Archavon N25",Koralon,"Runetotem's Gloves of Triumph",epic,48182,https://wowhead.com/wotlk/item=48182
"Vault of Archavon N25",Koralon,"Runetotem's Handgrips of Triumph",epic,48193,https://wowhead.com/wotlk/item=48193
"Vault of Archavon N25",Koralon,"Runetotem's Handguards of Triumph",epic,48152,https://wowhead.com/wotlk/item=48152
"Vault of Archavon N25",Koralon,"Runetotem's Leggings of Triumph",epic,48150,https://wowhead.com/wotlk/item=48150
"Vault of Archavon N25",Koralon,"Runetotem's Legguards of Triumph",epic,48195,https://wowhead.com/wotlk/item=48195
"Vault of Archavon N25",Koralon,"Runetotem's Trousers of Triumph",epic,48180,https://wowhead.com/wotlk/item=48180
"Vault of Archavon N25",Koralon,"Sunstrider's Gauntlets of Triumph",epic,47772,https://wowhead.com/wotlk/item=47772
"Vault of Archavon N25",Koralon,"Sunstrider's Leggings of Triumph",epic,47770,https://wowhead.com/wotlk/item=47770
"Vault of Archavon N25",Koralon,"Thassarian's Gauntlets of Triumph",epic,48482,https://wowhead.com/wotlk/item=48482
"Vault of Archavon N25",Koralon,"Thassarian's Handguards of Triumph",epic,48539,https://wowhead.com/wotlk/item=48539
"Vault of Archavon N25",Koralon,"Thassarian's Legguards of Triumph",epic,48541,https://wowhead.com/wotlk/item=48541
"Vault of Archavon N25",Koralon,"Thassarian's Legplates of Triumph",epic,48484,https://wowhead.com/wotlk/item=48484
"Vault of Archavon N25",Koralon,"Thrall's Gloves of Triumph",epic,48334,https://wowhead.com/wotlk/item=48334
"Vault of Archavon N25",Koralon,"Thrall's Grips of Triumph",epic,48364,https://wowhead.com/wotlk/item=48364
"Vault of Archavon N25",Koralon,"Thrall's Handguards of Triumph",epic,48301,https://wowhead.com/wotlk/item=48301
"Vault of Archavon N25",Koralon,"Thrall's Kilt of Triumph",epic,48332,https://wowhead.com/wotlk/item=48332
"Vault of Archavon N25",Koralon,"Thrall's Legguards of Triumph",epic,48303,https://wowhead.com/wotlk/item=48303
"Vault of Archavon N25",Koralon,"Thrall's War-Kilt of Triumph",epic,48362,https://wowhead.com/wotlk/item=48362
"Vault of Archavon N25",Koralon,"Turalyon's Gauntlets of Triumph",epic,48608,https://wowhead.com/wotlk/item=48608
"Vault of Archavon N25",Koralon,"Turalyon's Gloves of Triumph",epic,48576,https://wowhead.com/wotlk/item=48576
"Vault of Archavon N25",Koralon,"Turalyon's Greaves of Triumph",epic,48578,https://wowhead.com/wotlk/item=48578
"Vault of Archavon N25",Koralon,"Turalyon's Handguards of Triumph",epic,48640,https://wowhead.com/wotlk/item=48640
"Vault of Archavon N25",Koralon,"Turalyon's Legguards of Triumph",epic,48638,https://wowhead.com/wotlk/item=48638
"Vault of Archavon N25",Koralon,"Turalyon's Legplates of Triumph",epic,48610,https://wowhead.com/wotlk/item=48610
"Vault of Archavon N25",Koralon,"VanCleef's Gauntlets of Triumph",epic,48224,https://wowhead.com/wotlk/item=48224
"Vault of Archavon N25",Koralon,"VanCleef's Legplates of Triumph",epic,48226,https://wowhead.com/wotlk/item=48226
"Vault of Archavon N25",Koralon,"Velen's Gloves of Triumph",epic,47983,https://wowhead.com/wotlk/item=47983
"Vault of Archavon N25",Koralon,"Velen's Handwraps of Triumph",epic,48077,https://wowhead.com/wotlk/item=48077
"Vault of Archavon N25",Koralon,"Velen's Leggings of Triumph",epic,47985,https://wowhead.com/wotlk/item=47985
"Vault of Archavon N25",Koralon,"Velen's Pants of Triumph",epic,48079,https://wowhead.com/wotlk/item=48079
"Vault of Archavon N25",Koralon,"Windrunner's Handguards of Triumph",epic,48256,https://wowhead.com/wotlk/item=48256
"Vault of Archavon N25",Koralon,"Windrunner's Handguards of Triumph",epic,48273,https://wowhead.com/wotlk/item=48273
"Vault of Archavon N25",Koralon,"Windrunner's Legguards of Triumph",epic,48271,https://wowhead.com/wotlk/item=48271
"Vault of Archavon N25",Koralon,"Windrunner's Legguards of Triumph",epic,48258,https://wowhead.com/wotlk/item=48258
"Vault of Archavon N25",Koralon,"Wrynn's Gauntlets of Triumph",epic,48377,https://wowhead.com/wotlk/item=48377
"Vault of Archavon N25",Koralon,"Wrynn's Handguards of Triumph",epic,48452,https://wowhead.com/wotlk/item=48452
"Vault of Archavon N25",Koralon,"Wrynn's Legguards of Triumph",epic,48446,https://wowhead.com/wotlk/item=48446
"Vault of Archavon N25",Koralon,"Wrynn's Legplates of Triumph",epic,48379,https://wowhead.com/wotlk/item=48379
"Vault of Archavon N25",Koralon,"Zabra's Gloves of Triumph",epic,48066,https://wowhead.com/wotlk/item=48066
"Vault of Archavon N25",Koralon,"Zabra's Handwraps of Triumph",epic,48096,https://wowhead.com/wotlk/item=48096
"Vault of Archavon N25",Koralon,"Zabra's Leggings of Triumph",epic,48064,https://wowhead.com/wotlk/item=48064
"Vault of Archavon N25",Koralon,"Zabra's Pants of Triumph",epic,48094,https://wowhead.com/wotlk/item=48094
"Vault of Archavon N25",Toravon,"Sanctified Ahn'Kahar Blood Hunter's Handguards",epic,51154,https://wowhead.com/wotlk/item=51154
"Vault of Archavon N25",Toravon,"Sanctified Ahn'Kahar Blood Hunter's Legguards",epic,51152,https://wowhead.com/wotlk/item=51152
"Vault of Archavon N25",Toravon,"Sanctified Bloodmage Gloves",epic,51159,https://wowhead.com/wotlk/item=51159
"Vault of Archavon N25",Toravon,"Sanctified Bloodmage Leggings",epic,51157,https://wowhead.com/wotlk/item=51157
"Vault of Archavon N25",Toravon,"Sanctified Crimson Acolyte Gloves",epic,51179,https://wowhead.com/wotlk/item=51179
"Vault of Archavon N25",Toravon,"Sanctified Crimson Acolyte Handwraps",epic,51183,https://wowhead.com/wotlk/item=51183
"Vault of Archavon N25",Toravon,"Sanctified Crimson Acolyte Leggings",epic,51177,https://wowhead.com/wotlk/item=51177
"Vault of Archavon N25",Toravon,"Sanctified Crimson Acolyte Pants",epic,51181,https://wowhead.com/wotlk/item=51181
"Vault of Archavon N25",Toravon,"Sanctified Dark Coven Gloves",epic,51209,https://wowhead.com/wotlk/item=51209
"Vault of Archavon N25",Toravon,"Sanctified Dark Coven Leggings",epic,51207,https://wowhead.com/wotlk/item=51207
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's Gloves",epic,51201,https://wowhead.com/wotlk/item=51201
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's Grips",epic,51196,https://wowhead.com/wotlk/item=51196
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's Handguards",epic,51191,https://wowhead.com/wotlk/item=51191
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's Kilt",epic,51203,https://wowhead.com/wotlk/item=51203
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's Legguards",epic,51193,https://wowhead.com/wotlk/item=51193
"Vault of Archavon N25",Toravon,"Sanctified Frost Witch's War-Kilt",epic,51198,https://wowhead.com/wotlk/item=51198
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Gauntlets",epic,51138,https://wowhead.com/wotlk/item=51138
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Gloves",epic,51148,https://wowhead.com/wotlk/item=51148
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Handgrips",epic,51144,https://wowhead.com/wotlk/item=51144
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Legguards",epic,51142,https://wowhead.com/wotlk/item=51142
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Legplates",epic,51136,https://wowhead.com/wotlk/item=51136
"Vault of Archavon N25",Toravon,"Sanctified Lasherweave Trousers",epic,51146,https://wowhead.com/wotlk/item=51146
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Gauntlets",epic,51163,https://wowhead.com/wotlk/item=51163
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Gloves",epic,51169,https://wowhead.com/wotlk/item=51169
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Greaves",epic,51168,https://wowhead.com/wotlk/item=51168
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Handguards",epic,51172,https://wowhead.com/wotlk/item=51172
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Legguards",epic,51171,https://wowhead.com/wotlk/item=51171
"Vault of Archavon N25",Toravon,"Sanctified Lightsworn Legplates",epic,51161,https://wowhead.com/wotlk/item=51161
"Vault of Archavon N25",Toravon,"Sanctified Scourgelord Gauntlets",epic,51128,https://wowhead.com/wotlk/item=51128
"Vault of Archavon N25",Toravon,"Sanctified Scourgelord Handguards",epic,51132,https://wowhead.com/wotlk/item=51132
"Vault of Archavon N25",Toravon,"Sanctified Scourgelord Legguards",epic,51131,https://wowhead.com/wotlk/item=51131
"Vault of Archavon N25",Toravon,"Sanctified Scourgelord Legplates",epic,51126,https://wowhead.com/wotlk/item=51126
"Vault of Archavon N25",Toravon,"Sanctified Shadowblade Gauntlets",epic,51188,https://wowhead.com/wotlk/item=51188
"Vault of Archavon N25",Toravon,"Sanctified Shadowblade Legplates",epic,51186,https://wowhead.com/wotlk/item=51186
"Vault of Archavon N25",Toravon,"Sanctified Ymirjar Lord's Gauntlets",epic,51213,https://wowhead.com/wotlk/item=51213
"Vault of Archavon N25",Toravon,"Sanctified Ymirjar Lord's Handguards",epic,51217,https://wowhead.com/wotlk/item=51217
"Vault of Archavon N25",Toravon,"Sanctified Ymirjar Lord's Legguards",epic,51216,https://wowhead.com/wotlk/item=51216
"Vault of Archavon N25",Toravon,"Sanctified Ymirjar Lord's Legplates",epic,51211,https://wowhead.com/wotlk/item=51211
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Armwraps of Dominance",epic,51345,https://wowhead.com/wotlk/item=51345
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Armwraps of Salvation",epic,51342,https://wowhead.com/wotlk/item=51342
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Armwraps of Triumph",epic,51370,https://wowhead.com/wotlk/item=51370
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Band of Dominance",epic,51336,https://wowhead.com/wotlk/item=51336
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Band of Triumph",epic,51358,https://wowhead.com/wotlk/item=51358
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Belt of Dominance",epic,51343,https://wowhead.com/wotlk/item=51343
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Belt of Salvation",epic,51340,https://wowhead.com/wotlk/item=51340
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Belt of Triumph",epic,51368,https://wowhead.com/wotlk/item=51368
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Boots of Dominance",epic,51344,https://wowhead.com/wotlk/item=51344
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Boots of Salvation",epic,51341,https://wowhead.com/wotlk/item=51341
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Boots of Triumph",epic,51369,https://wowhead.com/wotlk/item=51369
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Bracers of Salvation",epic,51361,https://wowhead.com/wotlk/item=51361
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Bracers of Triumph",epic,51364,https://wowhead.com/wotlk/item=51364
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Chain Gauntlets",epic,51459,https://wowhead.com/wotlk/item=51459
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Chain Leggings",epic,51461,https://wowhead.com/wotlk/item=51461
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Ascendancy",epic,51334,https://wowhead.com/wotlk/item=51334
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Deliverance",epic,51348,https://wowhead.com/wotlk/item=51348
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Dominance",epic,51330,https://wowhead.com/wotlk/item=51330
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Salvation",epic,51346,https://wowhead.com/wotlk/item=51346
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Subjugation",epic,51332,https://wowhead.com/wotlk/item=51332
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Triumph",epic,51354,https://wowhead.com/wotlk/item=51354
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cloak of Victory",epic,51356,https://wowhead.com/wotlk/item=51356
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cord of Dominance",epic,51327,https://wowhead.com/wotlk/item=51327
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cord of Salvation",epic,51365,https://wowhead.com/wotlk/item=51365
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cuffs of Dominance",epic,51329,https://wowhead.com/wotlk/item=51329
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Cuffs of Salvation",epic,51367,https://wowhead.com/wotlk/item=51367
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Dragonhide Gloves",epic,51426,https://wowhead.com/wotlk/item=51426
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Dragonhide Legguards",epic,51428,https://wowhead.com/wotlk/item=51428
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Dreadplate Gauntlets",epic,51414,https://wowhead.com/wotlk/item=51414
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Dreadplate Legguards",epic,51416,https://wowhead.com/wotlk/item=51416
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Felweave Handguards",epic,51537,https://wowhead.com/wotlk/item=51537
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Felweave Trousers",epic,51539,https://wowhead.com/wotlk/item=51539
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Girdle of Salvation",epic,51359,https://wowhead.com/wotlk/item=51359
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Girdle of Triumph",epic,51362,https://wowhead.com/wotlk/item=51362
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Greaves of Salvation",epic,51360,https://wowhead.com/wotlk/item=51360
"Vault of Archavon N25",Toravon,"Wrathful Gladiator's Greaves of Triumph",epic,51363,https://wowhead.com/wotlk/item=51363
